도서관코드,시도,시군구,취약계층서비스이용수_합계,취약계층서비스이용수_장애인,취약계층서비스이용수_노인,취약계층서비스이용수_다문화,취약계층관련예산_합계,취약계층관련예산_장애인,취약계층관련예산_노인,취약계층관련예산_다문화,취약계층공간_장애인,취약계층공간_노인,취약계층공간_다문화,어린이실,어린이서비스_이용수,어린이자료_인쇄수
2060147024,경북,울진군,62,26,36,0,3420,1260,2160,0,자료실내 코너,미설치,미설치,유,24083,29252
2030141001,경기,수원시,1496,975,479,42,36208,36208,0,0,별도 자료실,미설치,미설치,유,2003,11373
2060141280,경기,안산시,434,17,331,86,0,0,0,0,자료실내 코너,미설치,미설치,유,1594,5817
2060132006,세종,세종시,659,1,599,59,200,0,200,0,자료실내 코너,자료실내 코너,자료실내 코너,유,42998,25204
2060142042,강원,원주시,4469,389,3961,119,0,0,0,0,자료실내 코너,미설치,미설치,유,7800,14311
2050149006,제주,서귀포시,14,14,0,0,10576,1637,4967,3972,자료실내 코너,자료실내 코너,자료실내 코너,유,7986,54320
2060143031,충북,충주시,3774,1,3773,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,1083,36094
2060132009,세종,세종시,4512,8,2684,1820,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,22370,21738
2060141235,경기,오산시,0,0,0,0,991,0,459,532,자료실내 코너,자료실내 코너,자료실내 코너,유,30252,19367
2060121007,부산,수영구,9315,671,8496,148,33057,8172,13795,11090,자료실내 코너,자료실내 코너,자료실내 코너,유,88609,56219
2060141253,경기,파주시,681,0,681,0,0,0,0,0,미설치,미설치,미설치,유,742,6646
2060125026,대전,유성구,5880,0,5880,0,80000,0,80000,0,미설치,자료실내 코너,미설치,무,44234,12146
2060132003,세종,세종시,387,25,330,32,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,22121,27652
2060111011,서울,성북구,783,67,716,0,6600,0,6600,0,자료실내 코너,자료실내 코너,미설치,무,486,0
2060131009,울산,중구,3751,6,3745,0,600,0,600,0,자료실내 코너,자료실내 코너,미설치,유,12796,18528
2060111070,서울,중구,2287,193,1955,139,10802,6360,1002,3440,자료실내 코너,자료실내 코너,자료실내 코너,유,9096,33570
2060141290,경기,동두천시,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,1383,6122
2060143017,충북,단양군,11,11,0,0,2327,0,1101,1226,자료실내 코너,자료실내 코너,자료실내 코너,유,0,37839
2060122020,대구,서구,1907,180,1709,18,2868,0,1000,1868,자료실내 코너,자료실내 코너,미설치,유,7319,14923
2060141170,경기,안산시,192,0,192,0,0,0,0,0,미설치,미설치,미설치,유,4864,9504
2060125024,대전,유성구,3472,485,2987,0,700,0,700,0,자료실내 코너,자료실내 코너,미설치,유,101814,27438
2060146033,전남,장흥군,3328,1040,1664,624,0,0,0,0,별도 자료실,자료실내 코너,별도 자료실,유,218,681
2060111021,서울,강남구,7257,99,6990,168,1280,40,720,520,자료실내 코너,자료실내 코너,자료실내 코너,유,6981,22047
2050143005,충북,제천시,208,0,208,0,0,0,0,0,미설치,자료실내 코너,미설치,유,2110,10007
2060149008,제주,제주시,10065,305,9150,610,3994,1900,798,1296,자료실내 코너,자료실내 코너,별도 자료실,유,18492,20766
2060132004,세종,세종시,3799,134,1717,1948,1442,0,395,1047,미설치,자료실내 코너,자료실내 코너,유,26465,28793
2060111022,서울,강남구,11149,1209,9427,513,7974,655,1709,5610,자료실내 코너,자료실내 코너,자료실내 코너,유,33273,19903
2060124021,광주,동구,826,0,709,117,6400,0,3000,3400,자료실내 코너,자료실내 코너,자료실내 코너,유,102340,10699
2060148043,경남,창원시,2238,179,2037,22,8894,6564,2330,0,자료실내 코너,자료실내 코너,자료실내 코너,유,88156,30038
2060141140,경기,남양주시,12,0,12,0,0,0,0,0,자료실내 코너,미설치,미설치,유,5851,40287
2060123004,인천,미추홀구,1664,0,1535,129,5000,0,0,5000,미설치,자료실내 코너,미설치,유,12635,30978
2060111050,서울,도봉구,1369,362,968,39,9044,3997,3859,1188,자료실내 코너,자료실내 코너,미설치,유,5434,27767
2060132001,세종,세종시,257,8,232,17,185,0,82,103,자료실내 코너,자료실내 코너,자료실내 코너,유,12489,19413
2050149003,제주,제주시,1206,104,1048,54,3019,0,1126,1893,자료실내 코너,자료실내 코너,자료실내 코너,유,6953,26886
2060123027,인천,연수구,7174,0,6617,557,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,90753,21800
2060132014,세종,세종시,245,11,212,22,450,0,420,30,미설치,자료실내 코너,자료실내 코너,유,22020,14864
2060141226,경기,성남시,562,0,562,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,12565,35298
2060111023,서울,강남구,1061,222,679,160,5214,1700,0,3514,자료실내 코너,자료실내 코너,자료실내 코너,유,11305,22390
2030141004,경기,수원시,550,42,478,30,0,0,0,0,미설치,미설치,미설치,무,5609,21328
2060122026,대구,서구,810,126,666,18,110,0,110,0,자료실내 코너,미설치,미설치,유,8208,6945
2060131002,울산,북구,94,26,68,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,5158,24720
2060111089,서울,종로구,461,0,461,0,0,0,0,0,미설치,미설치,자료실내 코너,유,447,16282
2060131015,울산,북구,2276,150,2126,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,32712,16782
2050142003,강원,강릉시,2997,25,2972,0,24260,24260,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,25737,50765
2060111079,서울,강서구,1711,80,1035,596,7224,3382,3842,0,자료실내 코너,자료실내 코너,자료실내 코너,유,36448,31480
2060123002,인천,강화군,3511,0,2298,1213,0,0,0,0,자료실내 코너,미설치,자료실내 코너,유,2602,22589
2060111059,서울,양천구,3729,0,3729,0,2860,0,2860,0,미설치,자료실내 코너,미설치,유,8186,16681
2060148038,경남,창원시,857,104,530,223,0,0,0,0,별도 자료실,미설치,자료실내 코너,유,18197,45302
2060147019,경북,경산시,818,19,674,125,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,39299,32971
2060147004,경북,경주시,9527,44,9383,100,49704,23438,14586,11680,자료실내 코너,자료실내 코너,자료실내 코너,유,37535,61348
2060147005,경북,경주시,1385,45,1188,152,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,3426,11819
2050142022,강원,고성군,119,0,74,45,3582,0,1358,2224,자료실내 코너,자료실내 코너,자료실내 코너,유,9046,17933
2060142021,강원,고성군,592,36,520,36,0,0,0,0,자료실내 코너,미설치,미설치,유,1676,19483
2060148018,경남,고성군,30,2,28,0,0,0,0,0,미설치,자료실내 코너,미설치,유,1715,12785
2060132010,세종,세종시,1249,13,1200,36,360,0,0,360,자료실내 코너,자료실내 코너,자료실내 코너,유,53124,15134
2060145023,전북,고창군,6462,90,6372,0,840,0,840,0,미설치,자료실내 코너,미설치,무,496,878
20601110065,서울,구로구,3801,2,3342,457,1800,300,300,1200,자료실내 코너,자료실내 코너,자료실내 코너,유,155,17193
2060148002,경남,창원시,2984,775,2139,70,6171,2256,2330,1585,별도 자료실,자료실내 코너,자료실내 코너,유,38517,64610
2060146014,전남,고흥군,12511,2831,8875,805,10500,3500,3500,3500,미설치,미설치,자료실내 코너,유,2754,4452
2060111010,서울,관악구,6420,88,6237,95,14309,7506,6518,285,자료실내 코너,자료실내 코너,자료실내 코너,유,34302,44006
2030146001,전남,순천시,25,3,12,10,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,50,3000
2060146049,전남,광양시,490,34,386,70,876,876,0,0,자료실내 코너,자료실내 코너,미설치,유,3475,12401
2060146046,전남,광양시,2027,365,1660,2,2408,2408,0,0,자료실내 코너,미설치,미설치,유,6477,9593
2060146044,전남,광양시,117,0,114,3,900,0,900,0,자료실내 코너,자료실내 코너,자료실내 코너,유,5461,20573
2060146011,전남,광양시,1224,97,1123,4,6135,5102,1033,0,자료실내 코너,미설치,미설치,유,3759,30797
2060146010,전남,광양시,1247,109,820,318,22398,11901,4202,6295,자료실내 코너,자료실내 코너,자료실내 코너,무,1701,51027
2060111004,서울,광진구,18591,1847,16064,680,46875,2194,39345,5336,자료실내 코너,자료실내 코너,자료실내 코너,유,342850,113835
2060144024,충남,홍성군,0,0,0,0,0,0,0,0,미설치,미설치,미설치,유,3315,34226
2050143011,충북,괴산군,11,0,11,0,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,4187,24459
20601110071,서울,구로구,2097,0,1714,383,3708,0,3708,0,자료실내 코너,자료실내 코너,자료실내 코너,유,3163,8558
20601110004,서울,은평구,2944,208,2736,0,3873,3780,93,0,자료실내 코너,자료실내 코너,자료실내 코너,유,14577,22526
2060145017,전북,군산시,15588,260,15172,156,4959,1080,1370,2509,자료실내 코너,자료실내 코너,자료실내 코너,유,157215,70003
2060111028,서울,관악구,3047,45,2972,30,6087,3264,2823,0,자료실내 코너,자료실내 코너,자료실내 코너,유,24965,32898
2050143014,충북,음성군,0,0,0,0,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,51,31497
2060146023,전남,완도군,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,1535,5905
2060145009,전북,김제시,468,105,213,150,16000,1000,12000,3000,자료실내 코너,자료실내 코너,자료실내 코너,유,5237,42107
2060147009,경북,김천시,2190,64,2126,0,40900,900,40000,0,자료실내 코너,자료실내 코너,미설치,유,17067,72573
2060148039,경남,김해시,2953,135,2453,365,8500,0,2800,5700,미설치,자료실내 코너,미설치,유,19562,27020
2060146009,전남,나주시,0,0,0,0,2000,0,0,2000,자료실내 코너,미설치,미설치,유,810,28923
2060123034,인천,남동구,1518,66,1452,0,5819,0,5819,0,자료실내 코너,자료실내 코너,미설치,유,39834,24203
2060145022,전북,남원시,1726,201,1510,15,611,0,611,0,자료실내 코너,자료실내 코너,미설치,무,13000,24060
2060121024,부산,기장군,1134,328,754,52,8122,0,2634,5488,자료실내 코너,자료실내 코너,자료실내 코너,유,5596,15509
2060111026,서울,노원구,27463,432,26868,163,31922,28911,3011,0,자료실내 코너,자료실내 코너,미설치,유,16983,56297
2060146024,전남,완도군,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,1710,3877
2060144005,충남,논산시,620,0,620,0,0,0,0,0,미설치,미설치,미설치,유,1725,27822
2060144006,충남,논산시,1731,0,1715,16,0,0,0,0,미설치,미설치,미설치,유,529,34518
2060144043,충남,논산시,1979,7,1964,8,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,26743,31213
2030121002,부산,해운대구,72,17,35,20,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,281,9348
2030141006,경기,용인시,6147,85,4340,1722,5600,0,5000,600,자료실내 코너,자료실내 코너,자료실내 코너,유,1558,19349
20601110050,서울,중구,4267,116,4129,22,9256,2715,6303,238,자료실내 코너,자료실내 코너,미설치,유,6563,7796
2050143015,충북,단양군,232,0,232,0,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,3258,12982
2060111075,서울,성북구,728,17,704,7,0,0,0,0,미설치,미설치,미설치,유,1806,27782
2060122023,대구,달서구,2424,235,2084,105,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,31984,35503
2060122009,대구,달성군,5505,628,4578,299,9889,1503,4381,4005,자료실내 코너,자료실내 코너,자료실내 코너,유,170229,43873
2060121015,부산,동래구,9202,22,9150,30,9619,1642,4875,3102,자료실내 코너,자료실내 코너,자료실내 코너,유,30093,34072
2030122008,대구,동구,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,0,3220
2060123033,인천,연수구,1670,0,1670,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,81884,12263
2050142011,강원,동해시,948,60,887,1,0,0,0,0,미설치,자료실내 코너,미설치,유,25513,50914
2060142033,강원,횡성군,220,0,200,20,22000,0,20000,2000,자료실내 코너,자료실내 코너,자료실내 코너,유,80,15257
2030111011,서울,종로구,1825,1825,0,0,312671,312671,0,0,자료실내 코너,미설치,미설치,무,230,1308
2060148012,경남,창원시,4115,934,3143,38,8532,1993,6539,0,자료실내 코너,자료실내 코너,자료실내 코너,유,39191,72831
2060148010,경남,창원시,3412,204,3208,0,13868,6070,7798,0,자료실내 코너,자료실내 코너,미설치,유,45175,49053
20601110016,서울,마포구,4331,371,3946,14,14010,2615,5970,5425,자료실내 코너,자료실내 코너,자료실내 코너,유,247739,68919
2030121003,부산,북구,620,100,520,0,3000,0,3000,0,미설치,자료실내 코너,미설치,유,10395,13440
2030111004,서울,강동구,1662,0,1652,10,0,0,0,0,미설치,미설치,미설치,유,37831,37526
2050142008,강원,강릉시,1948,0,1484,464,6987,0,6228,759,미설치,자료실내 코너,자료실내 코너,유,16384,41971
2060111052,서울,양천구,5557,0,5557,0,900,0,900,0,자료실내 코너,자료실내 코너,미설치,유,26533,21040
2060146001,전남,목포시,1457,3,1080,374,5356,0,1391,3965,별도 자료실,자료실내 코너,자료실내 코너,유,25567,54743
2060146043,전남,목포시,208,52,52,104,900,0,0,900,미설치,미설치,자료실내 코너,유,4716,19530
2060146020,전남,무안군,561,32,521,8,5500,2500,0,3000,자료실내 코너,자료실내 코너,자료실내 코너,유,98,21030
2050142007,강원,원주시,530,47,483,0,0,0,0,0,미설치,자료실내 코너,미설치,유,1111,37141
2060124004,광주,서구,3704,415,1303,1986,12057,1824,6233,4000,자료실내 코너,미설치,미설치,유,6459,24005
2050143006,충북,청주시,2166,0,2166,0,0,0,0,0,미설치,자료실내 코너,미설치,무,1194,19894
2060148006,경남,밀양시,1735,0,1656,79,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,18429,33998
2060142047,강원,홍천군,289,0,289,0,0,0,0,0,미설치,자료실내 코너,미설치,유,1202,3800
2060144009,충남,보령시,3473,680,2714,79,19233,8547,3622,7064,자료실내 코너,자료실내 코너,자료실내 코너,유,89070,29073
2060144010,충남,보령시,206,0,206,0,0,0,0,0,미설치,미설치,미설치,유,20,13687
20601110069,서울,성북구,0,0,0,0,0,0,0,0,미설치,미설치,미설치,유,2124,5412
2050143007,충북,보은군,1270,0,1267,3,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,3249,19377
2060143032,충북,보은군,4353,507,3549,297,5444,3197,1422,825,자료실내 코너,자료실내 코너,별도 자료실,유,13101,7560
2060121001,부산,강서구,2337,214,2065,58,14369,5584,3587,5198,자료실내 코너,자료실내 코너,자료실내 코너,유,14895,55248
2050121013,부산,부산진구,6031,137,4744,1150,0,0,0,0,미설치,미설치,미설치,유,20465,26404
2060145019,전북,부안군,7,7,0,0,953,953,0,0,자료실내 코너,자료실내 코너,미설치,유,830,17042
2060111083,서울,동작구,1280,583,697,0,2050,450,1600,0,자료실내 코너,자료실내 코너,미설치,유,22086,27946
2060142017,강원,정선군,3189,17,3172,0,15855,0,15855,0,자료실내 코너,자료실내 코너,미설치,유,5285,22985
2060148044,경남,사천시,7,2,4,1,11206,0,0,11206,별도 자료실,별도 자료실,별도 자료실,유,23,9783
2050142005,강원,삼척시,4093,130,3963,0,28170,18790,9380,0,자료실내 코너,자료실내 코너,자료실내 코너,유,30580,67017
2060142012,강원,삼척시,0,0,0,0,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,2553,40146
2060142013,강원,삼척시,240,0,240,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,270,31735
2060144020,충남,예산군,1367,0,1367,0,2720,0,2720,0,미설치,자료실내 코너,미설치,유,1546,28653
2060147046,경북,상주시,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,무,15065,7072
2060122024,대구,서구,278,18,214,46,0,0,0,0,미설치,미설치,미설치,무,7187,17178
2060124022,광주,서구,2198,140,2058,0,7702,2702,5000,0,미설치,미설치,미설치,무,533,298
2060144011,충남,서산시,3748,21,1112,2615,17722,0,4922,12800,별도 자료실,자료실내 코너,자료실내 코너,유,35702,59731
2060123029,인천,연수구,895,0,759,136,0,0,0,0,자료실내 코너,미설치,미설치,유,43257,25706
2060111002,서울,성동구,30863,3872,26641,350,33522,22658,10864,0,별도 자료실,별도 자료실,미설치,유,80169,72642
20601110037,서울,성북구,682,190,492,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,29454,18325
2060111009,서울,성북구,759,344,233,182,8600,1167,6266,1167,자료실내 코너,자료실내 코너,별도 자료실,유,15166,54959
2060149010,제주,서귀포시,250,0,250,0,8481,6865,1616,0,자료실내 코너,자료실내 코너,미설치,유,5330,18682
2060132012,세종,세종시,31182,137,1374,29671,3000,500,1100,1400,자료실내 코너,자료실내 코너,자료실내 코너,유,252199,39565
2050142009,강원,속초시,1225,51,1171,3,3231,0,2577,654,미설치,자료실내 코너,자료실내 코너,유,4025,40429
2050142004,강원,속초시,3581,2347,1234,0,24089,23990,99,0,자료실내 코너,자료실내 코너,자료실내 코너,유,49686,35412
2060142032,강원,속초시,0,0,0,0,0,0,0,0,자료실내 코너,미설치,미설치,유,36,22695
20601110014,서울,송파구,15453,1832,12738,883,2020,0,1721,299,자료실내 코너,자료실내 코너,자료실내 코너,유,61946,27034
2060145034,전북,순창군,1768,104,1560,104,4285,0,0,4285,자료실내 코너,미설치,미설치,유,1926,17692
20601110049,서울,중구,6290,25,6240,25,5800,0,5800,0,자료실내 코너,자료실내 코너,미설치,유,2084,6415
2060146025,전남,신안군,570,17,548,5,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,38,9114
2060111027,서울,양천구,4455,23,4092,340,689,0,689,0,자료실내 코너,미설치,미설치,유,16914,21993
20601110035,서울,도봉구,1203,487,716,0,12749,7483,5266,0,미설치,미설치,미설치,유,23418,12188
2060149011,제주,서귀포시,3014,217,2797,0,560,560,0,0,미설치,미설치,미설치,유,605,16906
2060121020,부산,동래구,5023,206,4790,27,5040,5040,0,0,자료실내 코너,미설치,미설치,유,23016,37151
2060141020,경기,안산시,6726,191,5889,646,16755,6000,10755,0,자료실내 코너,자료실내 코너,자료실내 코너,유,61833,72024
2050142020,강원,양구군,884,260,520,104,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,20466,42197
2050142010,강원,양양군,793,12,759,22,1514,0,672,842,자료실내 코너,자료실내 코너,자료실내 코너,유,15395,25699
20601110029,서울,중랑구,2511,70,2343,98,1919,119,1800,0,자료실내 코너,자료실내 코너,미설치,유,160947,31294
2060141180,경기,양주시,241,0,219,22,0,0,0,0,미설치,미설치,미설치,유,32101,28142
20601110048,서울,양천구,2108,253,1719,136,18372,6707,5973,5692,자료실내 코너,자료실내 코너,자료실내 코너,유,48983,45102
2060141057,경기,양평군,427,0,427,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,1018,28200
2060143019,충북,충주시,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,653,14395
2060111095,서울,영등포구,3468,0,3468,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,784,6543
2060123038,인천,연수구,4036,0,3637,399,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,16112,27071
2060123014,인천,연수구,674,356,108,210,4419,2904,63,1452,자료실내 코너,미설치,미설치,유,32345,30861
2060131006,울산,북구,275,13,262,0,0,0,0,0,미설치,미설치,미설치,유,12198,26949
2060146021,전남,영광군,151,151,0,0,1405,428,977,0,자료실내 코너,자료실내 코너,자료실내 코너,유,866,38549
2050143009,충북,영동군,845,0,845,0,0,0,0,0,미설치,자료실내 코너,미설치,유,4853,11846
2050142015,강원,영월군,34,10,20,4,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,8810,45141
2060142014,강원,영월군,772,0,730,42,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,995,9620
2060147015,경북,영주시,0,0,0,0,0,0,0,0,미설치,자료실내 코너,자료실내 코너,유,3430,44879
2060147045,경북,영주시,447,83,364,0,4387,0,0,4387,자료실내 코너,자료실내 코너,미설치,유,10800,7660
2060147016,경북,영천시,61,25,33,3,154,28,105,21,자료실내 코너,자료실내 코너,자료실내 코너,유,3000,52804
2060144031,충남,예산군,2142,42,2020,80,17498,0,17498,0,자료실내 코너,자료실내 코너,자료실내 코너,유,8414,26601
2060143025,충북,청주시,4269,344,3396,529,10169,2750,4235,3184,자료실내 코너,자료실내 코너,자료실내 코너,유,48936,62047
2060146012,전남,곡성군,0,0,0,0,0,0,0,0,자료실내 코너,미설치,미설치,유,11147,17989
2060141236,경기,양주시,913,570,343,0,300,300,0,0,미설치,자료실내 코너,미설치,유,11087,32423
2050143008,충북,옥천군,464,0,464,0,0,0,0,0,미설치,미설치,자료실내 코너,유,2787,14199
2060143016,충북,옥천군,2862,353,2509,0,2045,1445,400,200,자료실내 코너,자료실내 코너,자료실내 코너,유,17694,36044
2060146022,전남,완도군,0,0,0,0,10000,2500,5000,2500,자료실내 코너,자료실내 코너,자료실내 코너,유,3214,13709
2060141024,경기,용인시,6028,1978,3818,232,4740,2904,1005,831,자료실내 코너,자료실내 코너,자료실내 코너,유,129119,93698
2050131002,울산,남구,2823,615,1816,392,28389,5500,13989,8900,자료실내 코너,자료실내 코너,자료실내 코너,유,45744,100129
2050131003,울산,동구,5527,434,4949,144,41151,19120,12452,9579,자료실내 코너,자료실내 코너,자료실내 코너,유,96340,96704
2060131013,울산,울주군,478,63,394,21,2751,896,1184,671,자료실내 코너,자료실내 코너,자료실내 코너,유,77680,27493
2060147030,경북,울진군,2926,0,2926,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,1082,23913
2050142002,강원,원주시,7494,2814,4371,309,51936,32290,17719,1927,자료실내 코너,자료실내 코너,자료실내 코너,유,53105,89287
20601110070,서울,영등포구,167,0,82,85,0,0,0,0,미설치,미설치,미설치,유,475,2548
2060141281,경기,안산시,2011,126,1289,596,5787,0,5787,0,미설치,별도 자료실,미설치,유,5256,10288
2060111007,서울,은평구,24628,2229,15116,7283,51570,33176,5815,12579,별도 자료실,자료실내 코너,별도 자료실,유,170735,81009
2050143013,충북,음성군,10,10,0,0,0,0,0,0,미설치,자료실내 코너,미설치,유,12508,21475
2060143009,충북,음성군,71,0,52,19,2000,0,0,2000,자료실내 코너,자료실내 코너,자료실내 코너,유,116,25891
2060147022,경북,의성군,1188,0,1108,80,35000,0,35000,0,미설치,미설치,미설치,유,2606,18832
2060141206,경기,용인시,408,76,330,2,999,799,200,0,자료실내 코너,자료실내 코너,자료실내 코너,유,11545,18004
2060124014,광주,광산구,3760,273,1308,2179,16600,4000,1200,11400,자료실내 코너,자료실내 코너,자료실내 코너,유,31650,29259
2060141045,경기,이천시,125,2,123,0,3200,3200,0,0,별도 자료실,별도 자료실,자료실내 코너,유,19778,27356
2050142021,강원,인제군,577,80,496,1,3163,1313,1850,0,자료실내 코너,자료실내 코너,미설치,유,6332,29014
2060145042,전북,임실군,0,0,0,0,0,0,0,0,자료실내 코너,미설치,미설치,유,2463,12268
20601110040,서울,광진구,6127,111,4929,1087,7726,2210,0,5516,자료실내 코너,자료실내 코너,자료실내 코너,유,173039,27706
2060145012,전북,장수군,0,0,0,0,0,0,0,0,자료실내 코너,미설치,미설치,유,476,21321
2060145025,전북,전주시,223,4,182,37,350,0,350,0,미설치,미설치,미설치,무,0,16911
2050142017,강원,정선군,75,56,19,0,3300,0,2000,1300,미설치,자료실내 코너,자료실내 코너,유,2113,32615
2060142046,강원,정선군,117,0,117,0,6940,0,6940,0,미설치,미설치,미설치,유,4836,4556
2060143004,충북,제천시,7506,1626,2203,3677,44610,23223,14769,6618,자료실내 코너,자료실내 코너,자료실내 코너,유,38034,77357
2060143005,충북,제천시,0,0,0,0,0,0,0,0,미설치,미설치,미설치,유,458,18386
2060121032,부산,사상구,457,63,364,30,64442,24839,19852,19751,자료실내 코너,자료실내 코너,자료실내 코너,유,66654,23204
20601110034,서울,중랑구,3196,398,2358,440,7363,666,6597,100,자료실내 코너,자료실내 코너,자료실내 코너,유,77396,28288
2050143004,충북,충주시,1119,7,1076,36,0,0,0,0,미설치,미설치,미설치,유,5580,26504
2060142031,강원,원주시,2876,0,2876,0,3127,0,3127,0,자료실내 코너,자료실내 코너,미설치,유,7399,7401
2050143012,충북,증평군,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,8698,18219
2060143022,충북,증평군,1037,213,460,364,7550,0,0,7550,자료실내 코너,자료실내 코너,별도 자료실,유,12389,36096
2060123036,인천,강화군,1038,0,853,185,0,0,0,0,자료실내 코너,미설치,자료실내 코너,유,1819,6054
2060147027,경북,청송군,0,0,0,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,429,13967
2060148022,경남,김해시,4026,24,3735,267,15860,2000,7360,6500,자료실내 코너,자료실내 코너,자료실내 코너,유,4356,42794
2050143010,충북,진천군,72,0,72,0,0,0,0,0,자료실내 코너,자료실내 코너,미설치,유,12766,17646
2060143021,충북,진천군,8102,94,7800,208,5117,0,2429,2688,자료실내 코너,자료실내 코너,자료실내 코너,유,40821,29525
2060148001,경남,창원시,4838,518,4320,0,11105,4977,6128,0,별도 자료실,미설치,미설치,유,39712,100333
2060144028,충남,천안시,5205,12,5140,53,2511,2511,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,43065,48493
2060144029,충남,천안시,8331,48,7610,673,2672,0,2125,547,자료실내 코너,자료실내 코너,자료실내 코너,유,118353,70086
2060144022,충남,천안시,1034,0,967,67,0,0,0,0,자료실내 코너,자료실내 코너,자료실내 코너,유,9683,40807
2060144030,충남,천안시,9765,566,8841,358,2133,0,2133,0,자료실내 코너,미설치,미설치,유,45564,51666
2060144014,충남,천안시,5748,56,5245,447,4101,0,4101,0,자료실내 코너,자료실내 코너,미설치,유,48792,72979
2060144021,충남,천안시,4675,1526,1464,1685,7228,5674,673,881,자료실내 코너,자료실내 코너,미설치,유,40556,23328
2060144044,충남,천안시,21,11,10,0,4570,4570,0,0,자료실내 코너,자료실내 코너,미설치,유,9261,7963
2060144041,충남,천안시,3409,48,3235,126,3550,0,3550,0,자료실내 코너,자료실내 코너,미설치,유,59190,54822
2060142019,강원,철원군,306,0,306,0,13150,0,8160,4990,미설치,자료실내 코너,자료실내 코너,유,9385,23089
2050142018,강원,철원군,220,0,220,0,2949,0,2949,0,자료실내 코너,자료실내 코너,자료실내 코너,유,5635,25639
2060142018,강원,철원군,955,5,800,150,12544,0,9544,3000,자료실내 코너,자료실내 코너,자료실내 코너,유,17552,27243
2060111094,서울,종로구,2387,86,2283,18,17723,12883,4840,0,자료실내 코너,자료실내 코너,미설치,유,7282,14716
2060143028,충북,청주시,6636,750,3077,2809,10914,3776,5602,1536,자료실내 코너,자료실내 코너,자료실내 코너,유,21138,36959
2060143034,충북,청주시,410,198,136,76,1340,366,353,621,자료실내 코너,자료실내 코너,자료실내 코너,유,7367,13881
2060143014,충북,청주시,645,213,329,103,5929,1768,1657,2504,자료실내 코너,자료실내 코너,자료실내 코너,유,18215,62624
2060143018,충북,청주시,182,30,152,0,6658,2049,2387,2222,별도 자료실,별도 자료실,별도 자료실,유,27710,54609
2060143001,충북,청주시,13870,1772,11985,113,7100,3050,1050,3000,별도 자료실,자료실내 코너,별도 자료실,유,15378,68920
2030143001,충북,청주시,0,0,0,0,520,0,520,0,미설치,자료실내 코너,자료실내 코너,유,2302,11552
2060143013,충북,청주시,1477,175,454,848,10722,1430,2630,6662,자료실내 코너,자료실내 코너,자료실내 코너,유,12857,51953
2060143011,충북,청주시,268,37,231,0,6210,424,4431,1355,자료실내 코너,자료실내 코너,자료실내 코너,유,8805,66527
2060143012,충북,청주시,1081,487,450,144,6671,3604,1127,1940,자료실내 코너,자료실내 코너,자료실내 코너,유,8387,55053
